# Renewables.ninja Weather (Point API) - 52.188, -2.028 - Version: 1.0 - License: https://science.nasa.gov/earth-science/earth-science-data/data-information-policy - Reference: https://www.renewables.ninja/
# Units: time in UTC, local_time in Europe/London, temperature in ºC, precipitation in mm/h, snowfall in mm/h, snow_mass in kg/m², air_density in kg/m³, radiation_surface in W/m², radiation_toa in W/m², cloud_cover in fraction
# {"units": {"time": "UTC", "local_time": "Europe/London", "temperature": "\u00baC", "precipitation": "mm/h", "snowfall": "mm/h", "snow_mass": "kg/m\u00b2", "air_density": "kg/m\u00b3", "radiation_surface": "W/m\u00b2", "radiation_toa": "W/m\u00b2", "cloud_cover": "fraction"}, "params": {"local_time": true, "header": true, "lat": "52.18848473848998", "lon": "-2.027585537311248", "date_from": "2019-01-01", "date_to": "2019-12-31", "dataset": "merra2", "var_t2m": true, "var_prectotland": true, "var_precsnoland": true, "var_snomas": true, "var_rhoa": true, "var_swgdn": true, "var_swtdn": true, "var_cldtot": true}}
time,local_time,temperature,precipitation,snowfall,snow_mass,air_density,radiation_surface,radiation_toa,cloud_cover
2019-06-03 03:00,2019-06-03 04:00,9.264,0.010,0,0,1.222,0.004,0.031,0.560
2019-06-03 04:00,2019-06-03 05:00,9.134,0.011,0,0,1.223,27.968,84.246,0.158
2019-06-03 05:00,2019-06-03 06:00,10.256,0.005,0,0,1.223,135.056,271.036,0.071
2019-06-03 06:00,2019-06-03 07:00,11.746,0.001,0,0,1.219,293.407,466.473,0.117
2019-06-03 07:00,2019-06-03 08:00,13.248,0.002,0,0,1.215,449.976,656.942,0.037
2019-06-03 08:00,2019-06-03 09:00,14.480,0.004,0,0,1.211,597.821,829.527,0.042
2019-06-03 09:00,2019-06-03 10:00,15.459,0.008,0,0,1.209,708.683,972.555,0.062
2019-06-03 10:00,2019-06-03 11:00,16.312,0.012,0,0,1.206,784.406,1076.261,0.092
2019-06-03 11:00,2019-06-03 12:00,16.866,0.028,0,0,1.203,777.837,1133.560,0.118
2019-06-03 12:00,2019-06-03 13:00,17.308,0.057,0,0,1.201,797.890,1140.406,0.218
2019-06-03 13:00,2019-06-03 14:00,17.299,0.051,0,0,1.199,655.657,1096.659,0.772
2019-06-03 14:00,2019-06-03 15:00,17.189,0.035,0,0,1.199,540.671,1005.058,0.942
2019-06-03 15:00,2019-06-03 16:00,16.913,0.022,0,0,1.199,457.818,871.989,0.893
2019-06-03 16:00,2019-06-03 17:00,16.417,0.012,0,0,1.200,367.605,706.525,0.671
2019-06-03 17:00,2019-06-03 18:00,15.576,0.005,0,0,1.202,205.151,519.807,0.849
2019-06-03 18:00,2019-06-03 19:00,14.562,0.001,0,0,1.204,99.143,324.697,0.940
2019-06-03 19:00,2019-06-03 20:00,13.118,0.002,0,0,1.207,32.832,134.509,0.974
2019-06-03 20:00,2019-06-03 21:00,11.525,0.001,0,0,1.211,0.882,5.851,0.983
2019-06-03 21:00,2019-06-03 22:00,10.921,0.001,0,0,1.214,0,0,0.989
2019-06-03 22:00,2019-06-03 23:00,10.476,0.001,0,0,1.216,0,0,0.983
2019-06-03 23:00,2019-06-04 00:00,10.011,0.001,0,0,1.218,0,0,0.972
2019-06-04 00:00,2019-06-04 01:00,9.604,0.002,0,0,1.220,0,0,0.961
2019-06-04 01:00,2019-06-04 02:00,9.309,0.010,0,0,1.221,0,0,0.947
2019-06-04 02:00,2019-06-04 03:00,9.159,0.033,0,0,1.222,0,0,0.858
2019-06-04 03:00,2019-06-04 04:00,8.970,0.067,0,0,1.222,0.007,0.056,0.534
2019-06-04 04:00,2019-06-04 05:00,9.287,0.117,0,0,1.222,20.318,86.569,0.506
2019-06-04 05:00,2019-06-04 06:00,10.184,0.155,0,0,1.221,84.712,273.227,0.519
2019-06-04 06:00,2019-06-04 07:00,11.307,0.157,0,0,1.217,184.887,468.348,0.494
2019-06-04 07:00,2019-06-04 08:00,12.611,0.120,0,0,1.212,303.099,658.575,0.483
2019-06-04 08:00,2019-06-04 09:00,13.945,0.133,0,0,1.207,418.704,831.027,0.480
2019-06-04 09:00,2019-06-04 10:00,15.222,0.134,0,0,1.201,511.969,973.843,0.488
2019-06-04 10:00,2019-06-04 11:00,16.373,0.135,0,0,1.195,596.350,1077.307,0.457
2019-06-04 11:00,2019-06-04 12:00,17.271,0.337,0,0,1.190,639.271,1134.560,0.495
2019-06-04 12:00,2019-06-04 13:00,17.515,0.747,0,0,1.187,528.404,1141.625,0.673
2019-06-04 13:00,2019-06-04 14:00,17.021,0.863,0,0,1.185,301.138,1097.802,0.859
2019-06-04 14:00,2019-06-04 15:00,16.517,0.845,0,0,1.186,225.930,1006.308,0.859
2019-06-04 15:00,2019-06-04 16:00,16.100,0.939,0,0,1.186,199.780,873.489,0.866
2019-06-04 16:00,2019-06-04 17:00,15.533,0.841,0,0,1.187,158.764,708.048,0.754
2019-06-04 17:00,2019-06-04 18:00,15.158,0.423,0,0,1.189,165.151,521.674,0.491
2019-06-04 18:00,2019-06-04 19:00,14.573,0.188,0,0,1.190,130.810,326.792,0.278
2019-06-04 19:00,2019-06-04 20:00,13.320,0.132,0,0,1.193,45.538,136.759,0.222
2019-06-04 20:00,2019-06-04 21:00,11.957,0.047,0,0,1.197,1.242,6.493,0.220
2019-06-04 21:00,2019-06-04 22:00,11.386,0.018,0,0,1.201,0,0,0.245
2019-06-04 22:00,2019-06-04 23:00,10.908,0.016,0,0,1.204,0,0,0.243
2019-06-04 23:00,2019-06-05 00:00,10.387,0.018,0,0,1.206,0,0,0.185
2019-06-05 00:00,2019-06-05 01:00,9.877,0.018,0,0,1.208,0,0,0.238
2019-06-05 01:00,2019-06-05 02:00,9.798,0.017,0,0,1.209,0,0,0.441
2019-06-05 02:00,2019-06-05 03:00,9.885,0.019,0,0,1.210,0,0,0.625
2019-06-05 03:00,2019-06-05 04:00,9.875,0.021,0,0,1.212,0.012,0.100,0.735
2019-06-05 04:00,2019-06-05 05:00,9.904,0.023,0,0,1.213,17.419,88.783,0.779
2019-06-05 05:00,2019-06-05 06:00,10.243,0.021,0,0,1.214,67.452,275.227,0.652
2019-06-05 06:00,2019-06-05 07:00,10.791,0.021,0,0,1.214,187.501,470.204,0.282
2019-06-05 07:00,2019-06-05 08:00,11.983,0.029,0,0,1.211,443.164,660.264,0.057
2019-06-05 08:00,2019-06-05 09:00,13.350,0.033,0,0,1.208,601.368,832.504,0.178
2019-06-05 09:00,2019-06-05 10:00,14.510,0.020,0,0,1.204,717.222,975.055,0.403
2019-06-05 10:00,2019-06-05 11:00,15.268,0.009,0,0,1.201,730.947,1078.761,0.733
2019-06-05 11:00,2019-06-05 12:00,16.105,0.004,0,0,1.199,852.385,1135.560,0.243
2019-06-05 12:00,2019-06-05 13:00,16.646,0.002,0,0,1.197,860.017,1142.625,0.678
2019-06-05 13:00,2019-06-05 14:00,16.489,0.002,0,0,1.197,647.602,1098.848,0.983
2019-06-05 14:00,2019-06-05 15:00,15.910,0.002,0,0,1.197,416.312,1007.558,0.987
2019-06-05 15:00,2019-06-05 16:00,15.630,0.002,0,0,1.198,349.646,874.739,0.986
2019-06-05 16:00,2019-06-05 17:00,15.216,0.003,0,0,1.198,239.256,709.548,0.989
2019-06-05 17:00,2019-06-05 18:00,14.662,0.006,0,0,1.200,156.272,523.307,0.978
2019-06-05 18:00,2019-06-05 19:00,13.422,0.003,0,0,1.202,56.943,328.678,0.984
2019-06-05 19:00,2019-06-05 20:00,12.086,0.002,0,0,1.204,21.462,138.884,0.989
2019-06-05 20:00,2019-06-05 21:00,10.901,0.001,0,0,1.207,0.976,7.119,0.988
2019-06-05 21:00,2019-06-05 22:00,10.332,0.001,0,0,1.210,0,0,0.988
2019-06-05 22:00,2019-06-05 23:00,9.791,0,0,0,1.212,0,0,0.985
2019-06-05 23:00,2019-06-06 00:00,9.234,0,0,0,1.215,0,0,0.952
2019-06-06 00:00,2019-06-06 01:00,8.550,0.001,0,0,1.217,0,0,0.683
2019-06-06 01:00,2019-06-06 02:00,7.712,0.005,0,0,1.219,0,0,0.320
2019-06-06 02:00,2019-06-06 03:00,7.108,0.005,0,0,1.222,0,0,0.238
2019-06-06 03:00,2019-06-06 04:00,6.528,0.002,0,0,1.224,0.026,0.155,0.139
2019-06-06 04:00,2019-06-06 05:00,6.714,0.001,0,0,1.226,36.702,90.888,0.109
2019-06-06 05:00,2019-06-06 06:00,8.852,0.001,0,0,1.226,153.129,277.172,0.069
2019-06-06 06:00,2019-06-06 07:00,10.809,0.013,0,0,1.221,309.765,471.860,0.033
2019-06-06 07:00,2019-06-06 08:00,12.378,0.050,0,0,1.216,468.391,661.764,0.046
2019-06-06 08:00,2019-06-06 09:00,13.376,0.060,0,0,1.214,595.699,833.777,0.084
2019-06-06 09:00,2019-06-06 10:00,14.226,0.069,0,0,1.211,688.938,976.305,0.118
2019-06-06 10:00,2019-06-06 11:00,14.967,0.084,0,0,1.209,744.896,1079.761,0.153
2019-06-06 11:00,2019-06-06 12:00,15.553,0.098,0,0,1.207,765.103,1136.560,0.191
2019-06-06 12:00,2019-06-06 13:00,15.831,0.095,0,0,1.205,724.304,1143.625,0.264
2019-06-06 13:00,2019-06-06 14:00,15.836,0.076,0,0,1.204,641.981,1099.848,0.314
2019-06-06 14:00,2019-06-06 15:00,15.747,0.055,0,0,1.204,563.820,1008.629,0.313
2019-06-06 15:00,2019-06-06 16:00,15.663,0.033,0,0,1.203,492.078,875.989,0.267
2019-06-06 16:00,2019-06-06 17:00,15.531,0.017,0,0,1.203,409.168,711.025,0.206
2019-06-06 17:00,2019-06-06 18:00,15.221,0.012,0,0,1.202,302.755,524.924,0.169
2019-06-06 18:00,2019-06-06 19:00,14.501,0.003,0,0,1.203,178.414,330.464,0.511
2019-06-06 19:00,2019-06-06 20:00,12.462,0.003,0,0,1.205,52.412,140.884,0.831
2019-06-06 20:00,2019-06-06 21:00,10.733,0.002,0,0,1.208,1.610,7.750,0.945
2019-06-06 21:00,2019-06-06 22:00,10.099,0.001,0,0,1.211,0,0,0.929
2019-06-06 22:00,2019-06-06 23:00,9.566,0,0,0,1.213,0,0,0.941
2019-06-06 23:00,2019-06-07 00:00,9.242,0,0,0,1.215,0,0,0.882
2019-06-07 00:00,2019-06-07 01:00,8.823,0.001,0,0,1.217,0,0,0.757
2019-06-07 01:00,2019-06-07 02:00,8.527,0.003,0,0,1.218,0,0,0.892
2019-06-07 02:00,2019-06-07 03:00,8.542,0.004,0,0,1.220,0,0,0.968
2019-06-07 03:00,2019-06-07 04:00,8.260,0.017,0,0,1.221,0.031,0.227,0.950
2019-06-07 04:00,2019-06-07 05:00,8.582,0.059,0,0,1.222,20.170,92.879,0.962
2019-06-07 05:00,2019-06-07 06:00,9.323,0.304,0,0,1.221,42.288,278.977,0.977
2019-06-07 06:00,2019-06-07 07:00,9.917,0.719,0,0,1.218,58.824,473.485,0.969
2019-06-07 07:00,2019-06-07 08:00,10.728,0.997,0,0,1.214,92.599,663.075,0.964
2019-06-07 08:00,2019-06-07 09:00,11.636,1.028,0,0,1.209,152.699,835.027,0.966
2019-06-07 09:00,2019-06-07 10:00,12.296,1.043,0,0,1.205,187.040,977.328,0.978
2019-06-07 10:00,2019-06-07 11:00,12.645,1.098,0,0,1.202,200.166,1080.525,0.989
2019-06-07 11:00,2019-06-07 12:00,13.048,1.616,0,0,1.200,220.265,1137.560,0.991
2019-06-07 12:00,2019-06-07 13:00,13.486,2.207,0,0,1.197,214.804,1144.549,0.990
2019-06-07 13:00,2019-06-07 14:00,13.891,1.964,0,0,1.194,241.893,1100.848,0.988
2019-06-07 14:00,2019-06-07 15:00,14.154,1.141,0,0,1.193,242.122,1009.652,0.963
2019-06-07 15:00,2019-06-07 16:00,14.700,0.575,0,0,1.190,305.030,877.121,0.944
2019-06-07 16:00,2019-06-07 17:00,15.026,0.314,0,0,1.188,250.366,712.298,0.977
2019-06-07 17:00,2019-06-07 18:00,14.809,0.221,0,0,1.188,153.559,526.424,0.969
2019-06-07 18:00,2019-06-07 19:00,14.185,0.221,0,0,1.189,93.749,332.167,0.940
2019-06-07 19:00,2019-06-07 20:00,12.716,0.165,0,0,1.190,34.219,142.750,0.806
2019-06-07 20:00,2019-06-07 21:00,11.685,0.119,0,0,1.193,1.216,8.356,0.757
2019-06-07 21:00,2019-06-07 22:00,10.779,0.066,0,0,1.195,0,0,0.715
2019-06-07 22:00,2019-06-07 23:00,9.797,0.039,0,0,1.199,0,0,0.575
2019-06-07 23:00,2019-06-08 00:00,9.353,0.033,0,0,1.202,0,0,0.486
2019-06-08 00:00,2019-06-08 01:00,9.182,0.062,0,0,1.206,0,0,0.596
2019-06-08 01:00,2019-06-08 02:00,9.109,0.147,0,0,1.209,0,0,0.802
2019-06-08 02:00,2019-06-08 03:00,9.213,0.292,0,0,1.211,0,0,0.913
2019-06-08 03:00,2019-06-08 04:00,9.444,0.477,0,0,1.212,0.036,0.313,0.976
2019-06-08 04:00,2019-06-08 05:00,9.753,0.582,0,0,1.212,11.027,94.749,0.991
2019-06-08 05:00,2019-06-08 06:00,10.020,0.682,0,0,1.213,34.148,280.672,0.992
2019-06-08 06:00,2019-06-08 07:00,10.259,0.744,0,0,1.214,64.679,474.985,0.991
2019-06-08 07:00,2019-06-08 08:00,10.526,0.664,0,0,1.215,112.122,664.396,0.991
2019-06-08 08:00,2019-06-08 09:00,10.924,0.575,0,0,1.216,173.921,836.136,0.991
2019-06-08 09:00,2019-06-08 10:00,11.668,0.596,0,0,1.216,253.440,978.328,0.991
2019-06-08 10:00,2019-06-08 11:00,12.541,0.545,0,0,1.214,339.034,1081.307,0.992
2019-06-08 11:00,2019-06-08 12:00,13.331,0.320,0,0,1.213,439.687,1138.560,0.990
2019-06-08 12:00,2019-06-08 13:00,13.883,0.134,0,0,1.212,497.124,1145.171,0.984
2019-06-08 13:00,2019-06-08 14:00,14.241,0.064,0,0,1.212,508.306,1101.802,0.976
2019-06-08 14:00,2019-06-08 15:00,14.488,0.044,0,0,1.212,500.163,1010.629,0.964
2019-06-08 15:00,2019-06-08 16:00,14.644,0.042,0,0,1.212,479.085,878.239,0.683
2019-06-08 16:00,2019-06-08 17:00,14.427,0.038,0,0,1.213,375.896,713.525,0.437
2019-06-08 17:00,2019-06-08 18:00,14.120,0.024,0,0,1.214,294.598,527.807,0.349
2019-06-08 18:00,2019-06-08 19:00,13.316,0.010,0,0,1.216,139.782,333.714,0.216
2019-06-08 19:00,2019-06-08 20:00,11.925,0.006,0,0,1.219,62.104,144.500,0.079
2019-06-08 20:00,2019-06-08 21:00,9.921,0.003,0,0,1.223,2.264,8.954,0.054
2019-06-08 21:00,2019-06-08 22:00,9.420,0.002,0,0,1.228,0,0,0.054
2019-06-08 22:00,2019-06-08 23:00,8.909,0.002,0,0,1.232,0,0,0.046
2019-06-08 23:00,2019-06-09 00:00,8.277,0.005,0,0,1.235,0,0,0.078
2019-06-09 00:00,2019-06-09 01:00,7.940,0.014,0,0,1.237,0,0,0.212
2019-06-09 01:00,2019-06-09 02:00,7.702,0.019,0,0,1.239,0,0,0.357
2019-06-09 02:00,2019-06-09 03:00,7.398,0.020,0,0,1.241,0,0,0.511
2019-06-09 03:00,2019-06-09 04:00,7.142,0.019,0,0,1.242,0.064,0.415,0.626
2019-06-09 04:00,2019-06-09 05:00,7.543,0.018,0,0,1.243,31.771,96.502,0.671
2019-06-09 05:00,2019-06-09 06:00,8.891,0.011,0,0,1.242,123.265,282.227,0.623
2019-06-09 06:00,2019-06-09 07:00,10.736,0.003,0,0,1.235,295.990,476.360,0.716
2019-06-09 07:00,2019-06-09 08:00,12.734,0.004,0,0,1.228,415.543,665.575,0.919
2019-06-09 08:00,2019-06-09 09:00,13.876,0.011,0,0,1.225,489.485,837.159,0.986
2019-06-09 09:00,2019-06-09 10:00,14.577,0.020,0,0,1.222,523.694,979.305,0.993
2019-06-09 10:00,2019-06-09 11:00,15.003,0.046,0,0,1.220,508.831,1082.261,0.993
2019-06-09 11:00,2019-06-09 12:00,15.146,0.078,0,0,1.219,465.021,1139.060,0.993
2019-06-09 12:00,2019-06-09 13:00,15.431,0.104,0,0,1.217,501.961,1146.049,0.802
2019-06-09 13:00,2019-06-09 14:00,15.920,0.126,0,0,1.216,606.251,1102.348,0.668
2019-06-09 14:00,2019-06-09 15:00,15.906,0.124,0,0,1.215,504.347,1011.402,0.781
2019-06-09 15:00,2019-06-09 16:00,15.439,0.116,0,0,1.215,337.271,879.239,0.873
2019-06-09 16:00,2019-06-09 17:00,14.758,0.113,0,0,1.215,196.118,714.737,0.966
2019-06-09 17:00,2019-06-09 18:00,14.186,0.089,0,0,1.217,136.928,529.174,0.908
2019-06-09 18:00,2019-06-09 19:00,13.521,0.063,0,0,1.217,83.913,335.214,0.788
2019-06-09 19:00,2019-06-09 20:00,12.232,0.054,0,0,1.218,37.674,146.125,0.515
2019-06-09 20:00,2019-06-09 21:00,11.223,0.045,0,0,1.220,1.719,9.520,0.428
2019-06-09 21:00,2019-06-09 22:00,10.672,0.019,0,0,1.222,0,0,0.345
2019-06-09 22:00,2019-06-09 23:00,9.889,0.004,0,0,1.224,0,0,0.277
2019-06-09 23:00,2019-06-10 00:00,9.155,0.002,0,0,1.226,0,0,0.278
2019-06-10 00:00,2019-06-10 01:00,8.570,0.008,0,0,1.229,0,0,0.341
2019-06-10 01:00,2019-06-10 02:00,8.086,0.021,0,0,1.231,0,0,0.572
2019-06-10 02:00,2019-06-10 03:00,7.648,0.038,0,0,1.232,0,0,0.764
2019-06-10 03:00,2019-06-10 04:00,7.226,0.057,0,0,1.234,0.066,0.520,0.739
2019-06-10 04:00,2019-06-10 05:00,7.508,0.101,0,0,1.235,27.383,98.112,0.691
2019-06-10 05:00,2019-06-10 06:00,9.015,0.180,0,0,1.236,96.614,283.727,0.752
2019-06-10 06:00,2019-06-10 07:00,10.050,0.237,0,0,1.233,165.182,477.645,0.796
2019-06-10 07:00,2019-06-10 08:00,11.245,0.326,0,0,1.229,233.950,666.787,0.855
2019-06-10 08:00,2019-06-10 09:00,12.031,0.422,0,0,1.225,260.807,838.136,0.912
2019-06-10 09:00,2019-06-10 10:00,12.488,0.419,0,0,1.223,280.848,980.078,0.958
2019-06-10 10:00,2019-06-10 11:00,12.787,0.414,0,0,1.222,296.451,1083.025,0.987
2019-06-10 11:00,2019-06-10 12:00,12.986,0.455,0,0,1.220,293.823,1140.060,0.994
2019-06-10 12:00,2019-06-10 13:00,13.037,0.569,0,0,1.219,264.469,1146.671,0.995
2019-06-10 13:00,2019-06-10 14:00,12.974,0.677,0,0,1.219,231.987,1103.302,0.995
2019-06-10 14:00,2019-06-10 15:00,12.757,0.823,0,0,1.219,186.951,1012.270,0.996
2019-06-10 15:00,2019-06-10 16:00,12.378,0.903,0,0,1.220,146.120,880.083,0.996
2019-06-10 16:00,2019-06-10 17:00,11.773,0.906,0,0,1.222,109.454,715.737,0.996
2019-06-10 17:00,2019-06-10 18:00,10.877,0.875,0,0,1.226,68.508,530.269,0.995
2019-06-10 18:00,2019-06-10 19:00,9.980,0.894,0,0,1.230,36.200,336.553,0.995
2019-06-10 19:00,2019-06-10 20:00,9.340,0.973,0,0,1.232,12.449,147.625,0.994
2019-06-10 20:00,2019-06-10 21:00,8.957,1.318,0,0,1.234,0.501,10.066,0.990
2019-06-10 21:00,2019-06-10 22:00,8.766,1.899,0,0,1.234,0,0,0.986
2019-06-10 22:00,2019-06-10 23:00,8.525,2.448,0,0,1.234,0,0,0.987
2019-06-10 23:00,2019-06-11 00:00,8.109,2.426,0,0,1.236,0,0,0.990
2019-06-11 00:00,2019-06-11 01:00,7.891,1.826,0,0,1.236,0,0,0.989
2019-06-11 01:00,2019-06-11 02:00,7.941,1.150,0,0,1.235,0,0,0.963
2019-06-11 02:00,2019-06-11 03:00,8.159,0.654,0,0,1.234,0,0,0.944
2019-06-11 03:00,2019-06-11 04:00,8.288,0.453,0,0,1.233,0.002,0.643,0.913
2019-06-11 04:00,2019-06-11 05:00,8.420,0.378,0,0,1.232,5.461,99.607,0.922
2019-06-11 05:00,2019-06-11 06:00,8.791,0.339,0,0,1.231,22.751,284.988,0.935
2019-06-11 06:00,2019-06-11 07:00,9.342,0.335,0,0,1.229,48.038,478.801,0.943
2019-06-11 07:00,2019-06-11 08:00,9.843,0.338,0,0,1.228,78.028,667.787,0.955
2019-06-11 08:00,2019-06-11 09:00,10.140,0.335,0,0,1.227,107.884,839.027,0.974
2019-06-11 09:00,2019-06-11 10:00,10.264,0.337,0,0,1.228,137.201,980.828,0.997
2019-06-11 10:00,2019-06-11 11:00,10.403,0.327,0,0,1.228,167.337,1083.761,0.998
2019-06-11 11:00,2019-06-11 12:00,10.686,0.377,0,0,1.227,200.253,1140.560,0.997
2019-06-11 12:00,2019-06-11 13:00,10.866,0.518,0,0,1.227,213.575,1147.406,0.995
2019-06-11 13:00,2019-06-11 14:00,10.817,0.633,0,0,1.228,207.501,1103.848,0.996
2019-06-11 14:00,2019-06-11 15:00,10.469,0.672,0,0,1.229,154.179,1013.020,0.994
2019-06-11 15:00,2019-06-11 16:00,10.308,0.616,0,0,1.230,164.152,880.833,0.946
2019-06-11 16:00,2019-06-11 17:00,10.052,0.592,0,0,1.230,118.832,716.620,0.912
2019-06-11 17:00,2019-06-11 18:00,9.708,0.489,0,0,1.231,86.375,531.424,0.925
2019-06-11 18:00,2019-06-11 19:00,9.324,0.388,0,0,1.232,45.820,337.772,0.974
2019-06-11 19:00,2019-06-11 20:00,8.935,0.502,0,0,1.234,11.645,149.000,0.995
2019-06-11 20:00,2019-06-11 21:00,8.632,0.669,0,0,1.235,0.372,10.580,0.994
2019-06-11 21:00,2019-06-11 22:00,8.445,0.773,0,0,1.235,0,0,0.993
2019-06-11 22:00,2019-06-11 23:00,8.293,0.707,0,0,1.235,0,0,0.973
2019-06-11 23:00,2019-06-12 00:00,8.154,0.526,0,0,1.235,0,0,0.912
2019-06-12 00:00,2019-06-12 01:00,8.044,0.439,0,0,1.235,0,0,0.897
2019-06-12 01:00,2019-06-12 02:00,8.022,0.396,0,0,1.235,0,0,0.878
2019-06-12 02:00,2019-06-12 03:00,8.079,0.344,0,0,1.234,0,0,0.879
2019-06-12 03:00,2019-06-12 04:00,8.108,0.313,0,0,1.233,0.005,0.757,0.905
2019-06-12 04:00,2019-06-12 05:00,8.138,0.239,0,0,1.233,7.722,100.959,0.877
2019-06-12 05:00,2019-06-12 06:00,8.372,0.143,0,0,1.232,47.742,286.238,0.856
2019-06-12 06:00,2019-06-12 07:00,8.951,0.086,0,0,1.230,114.380,479.907,0.891
2019-06-12 07:00,2019-06-12 08:00,9.743,0.065,0,0,1.227,173.864,668.669,0.969
2019-06-12 08:00,2019-06-12 09:00,10.444,0.060,0,0,1.224,176.862,839.777,0.997
2019-06-12 09:00,2019-06-12 10:00,10.925,0.054,0,0,1.222,162.166,981.578,0.998
2019-06-12 10:00,2019-06-12 11:00,11.455,0.059,0,0,1.219,190.067,1084.307,0.998
2019-06-12 11:00,2019-06-12 12:00,11.969,0.125,0,0,1.217,195.452,1141.060,0.997
2019-06-12 12:00,2019-06-12 13:00,12.449,0.297,0,0,1.214,198.204,1148.049,0.994
2019-06-12 13:00,2019-06-12 14:00,12.928,0.552,0,0,1.212,208.539,1104.348,0.989
2019-06-12 14:00,2019-06-12 15:00,13.315,0.799,0,0,1.209,206.921,1013.652,0.985
2019-06-12 15:00,2019-06-12 16:00,13.390,1.016,0,0,1.208,170.979,881.583,0.982
2019-06-12 16:00,2019-06-12 17:00,13.060,1.238,0,0,1.207,115.599,717.487,0.985
2019-06-12 17:00,2019-06-12 18:00,12.578,1.443,0,0,1.208,74.050,532.424,0.988
2019-06-12 18:00,2019-06-12 19:00,11.942,2.430,0,0,1.209,37.778,338.897,0.987
2019-06-12 19:00,2019-06-12 20:00,11.112,1.894,0,0,1.210,11.107,150.250,0.986
2019-06-12 20:00,2019-06-12 21:00,10.561,1.254,0,0,1.211,0.363,11.055,0.990
2019-06-12 21:00,2019-06-12 22:00,10.366,0.978,0,0,1.212,0,0,0.991
2019-06-12 22:00,2019-06-12 23:00,10.060,0.978,0,0,1.213,0,0,0.989
2019-06-12 23:00,2019-06-13 00:00,9.944,0.837,0,0,1.214,0,0,0.991
2019-06-13 00:00,2019-06-13 01:00,9.867,0.604,0,0,1.214,0,0,0.991
2019-06-13 01:00,2019-06-13 02:00,9.688,0.626,0,0,1.214,0,0,0.984
2019-06-13 02:00,2019-06-13 03:00,9.518,0.644,0,0,1.214,0,0,0.982
2019-06-13 03:00,2019-06-13 04:00,9.377,0.582,0,0,1.214,0.048,0.876,0.983
2019-06-13 04:00,2019-06-13 05:00,9.458,0.484,0,0,1.214,12.290,102.206,0.983
2019-06-13 05:00,2019-06-13 06:00,9.868,0.446,0,0,1.213,42.903,287.363,0.973
2019-06-13 06:00,2019-06-13 07:00,10.429,0.456,0,0,1.212,105.374,480.860,0.894
2019-06-13 07:00,2019-06-13 08:00,11.300,0.441,0,0,1.209,228.337,669.537,0.839
2019-06-13 08:00,2019-06-13 09:00,12.080,0.525,0,0,1.207,289.860,840.527,0.866
2019-06-13 09:00,2019-06-13 10:00,12.619,0.649,0,0,1.205,311.350,982.149,0.927
2019-06-13 10:00,2019-06-13 11:00,13.053,0.637,0,0,1.203,319.417,1084.807,0.975
2019-06-13 11:00,2019-06-13 12:00,13.516,0.528,0,0,1.202,353.486,1141.560,0.979
2019-06-13 12:00,2019-06-13 13:00,13.848,0.472,0,0,1.201,362.167,1148.549,0.989
2019-06-13 13:00,2019-06-13 14:00,14.104,0.440,0,0,1.200,372.378,1104.848,0.995
2019-06-13 14:00,2019-06-13 15:00,14.026,0.399,0,0,1.200,311.730,1014.152,0.994
2019-06-13 15:00,2019-06-13 16:00,13.708,0.320,0,0,1.201,235.361,882.333,0.990
2019-06-13 16:00,2019-06-13 17:00,13.367,0.232,0,0,1.202,184.845,718.237,0.919
2019-06-13 17:00,2019-06-13 18:00,13.078,0.166,0,0,1.204,163.709,533.246,0.701
2019-06-13 18:00,2019-06-13 19:00,12.638,0.082,0,0,1.205,107.614,339.897,0.567
2019-06-13 19:00,2019-06-13 20:00,11.660,0.053,0,0,1.207,43.148,151.375,0.443
2019-06-13 20:00,2019-06-13 21:00,10.110,0.028,0,0,1.209,2.271,11.497,0.288
2019-06-13 21:00,2019-06-13 22:00,9.287,0.016,0,0,1.212,0,0,0.203
2019-06-13 22:00,2019-06-13 23:00,8.432,0.025,0,0,1.214,0,0,0.249
2019-06-13 23:00,2019-06-14 00:00,8.143,0.099,0,0,1.216,0,0,0.398
2019-06-14 00:00,2019-06-14 01:00,8.275,0.300,0,0,1.218,0,0,0.628
2019-06-14 01:00,2019-06-14 02:00,8.736,0.561,0,0,1.220,0,0,0.814
2019-06-14 02:00,2019-06-14 03:00,9.017,0.623,0,0,1.220,0,0,0.884
2019-06-14 03:00,2019-06-14 04:00,9.067,0.614,0,0,1.219,0.050,0.997,0.943
2019-06-14 04:00,2019-06-14 05:00,9.439,0.779,0,0,1.219,13.794,103.302,0.985
2019-06-14 05:00,2019-06-14 06:00,10.119,0.868,0,0,1.217,45.706,288.363,0.986
2019-06-14 06:00,2019-06-14 07:00,10.902,0.771,0,0,1.214,80.620,481.676,0.989
2019-06-14 07:00,2019-06-14 08:00,11.730,0.559,0,0,1.212,138.405,670.287,0.993
2019-06-14 08:00,2019-06-14 09:00,12.477,0.277,0,0,1.209,219.872,841.159,0.992
2019-06-14 09:00,2019-06-14 10:00,13.308,0.140,0,0,1.207,365.012,982.687,0.979
2019-06-14 10:00,2019-06-14 11:00,14.539,0.244,0,0,1.205,566.938,1085.307,0.811
2019-06-14 11:00,2019-06-14 12:00,15.883,0.280,0,0,1.201,745.034,1142.060,0.394
